"date","UF","confirm","deaths","days_since_1","cfr","pop_100k","mortes_100k","days_since_pointone_deaths100k","cases_per_100k","new_deaths","new_cases","days_since_pointone_cases100k","growth","growth_deaths","share","share_deaths"
2020-09-17,"Minas Gerais",262001,6500,193,2.48,211.68791,30.71,158,1237.6758,81,3406,183,1.14,0.89,2.94,2.41
2020-09-17,"Mato Grosso do Sul",62817,1148,187,1.83,27.78986,41.31,158,2260.4288,15,1023,186,1.23,1.36,0.7,0.42
2020-09-17,"Mato Grosso",110705,3226,181,2.91,34.84466,92.58,158,3177.1009,22,1263,179,0.95,0.69,1.24,1.19
2020-09-17,"Pará",219220,6438,183,2.94,86.02865,74.84,160,2548.2209,17,762,176,0.8,1.06,2.46,2.38
2020-09-17,"Paraíba",115359,2670,183,2.31,40.18127,66.45,163,2870.9645,11,777,177,1.14,1.1,1.29,0.99
2020-09-17,"Pernambuco",139325,7954,189,5.71,95.57071,83.23,167,1457.8211,21,757,185,1.08,1.11,1.56,2.94
2020-09-17,"Piauí",89443,2012,182,2.25,32.73227,61.47,172,2732.5633,5,772,182,1.08,0.45,1,0.74
2020-09-17,"Paraná",159799,4018,189,2.51,114.33957,35.14,165,1397.5827,47,2469,185,1.64,0.89,1.79,1.49
2020-09-17,"Rio de Janeiro",246843,17453,196,7.07,172.64943,101.09,171,1429.7354,111,661,188,0.37,0.69,2.77,6.46
2020-09-17,"Rio Grande do Norte",66884,2349,189,3.51,35.06853,66.98,168,1907.2371,8,333,182,0.85,2.67,0.75,0.87
2020-09-17,"Rondônia",62158,1289,181,2.07,17.77225,72.53,162,3497.475,12,539,181,1.5,1.5,0.7,0.48
2020-09-17,"Roraima",47692,613,180,1.29,6.05761,101.2,168,7873.0721,2,294,181,1.26,0,0.53,0.23
2020-09-17,"Rio Grande do Sul",167781,4268,191,2.54,113.77239,37.51,162,1474.7075,52,3408,184,0.99,1.24,1.88,1.58
2020-09-17,"Santa Catarina",202934,2609,189,1.29,71.64788,36.41,167,2832.3797,16,1252,184,0.87,0.67,2.27,0.97
2020-09-17,"Sergipe",75560,1968,187,2.6,22.98696,85.61,167,3287.081,3,218,186,1.57,1,0.85,0.73
2020-09-17,"São Paulo",916821,33472,205,3.65,459.19049,72.89,176,1996.6028,219,7393,190,0.91,0.76,10.27,12.39
2020-09-17,"Tocantins",62498,850,183,1.36,15.72866,54.04,151,3973.5108,10,815,181,1.98,1.11,0.7,0.31
2020-09-17,"Brasil",4461856,135117,205,3.03,NA,NA,NA,NA,869,36405,NA,0.98,0.9,50,50
2020-09-18,"Acre",26942,647,185,2.4,8.81935,73.36,166,3054.8737,1,226,186,0.89,0.33,0.3,0.24
2020-09-18,"Alagoas",83298,2008,194,2.41,33.37357,60.17,159,2495.9272,6,263,184,5.06,1,0.93,0.74
2020-09-18,"Amazonas",130359,3950,189,3.03,41.44597,95.3,169,3145.2756,19,858,183,1.32,1.73,1.45,1.45
2020-09-18,"Amapá",46601,690,182,1.48,8.45731,81.59,168,5510.1445,2,229,183,2.16,0.67,0.52,0.25
2020-09-18,"Bahia",292019,6181,196,2.12,148.73064,41.56,164,1963.4085,49,2364,185,1.2,1.04,3.24,2.27
2020-09-18,"Ceará",232950,8795,186,3.78,91.32078,96.31,170,2550.8981,14,1440,186,1.3,0.82,2.59,3.23
2020-09-18,"Distrito Federal",181919,3037,195,1.67,30.15268,100.72,171,6033.2614,15,1075,189,1.05,0.68,2.02,1.12
2020-09-18,"Espírito Santo",123273,3404,196,2.76,40.1865,84.71,169,3067.5227,5,802,185,1.05,0.45,1.37,1.25
2020-09-18,"Goiás",182554,4120,190,2.26,70.18354,58.7,162,2601.0942,63,4141,187,1.14,0.73,2.03,1.52
2020-09-18,"Maranhão",166580,3632,182,2.18,70.75181,51.33,165,2354.4274,10,1081,180,1.48,0.91,1.85,1.34
2020-09-18,"Minas Gerais",265185,6574,194,2.48,211.68791,31.06,159,1252.7168,74,3184,184,0.93,0.91,2.95,2.42
2020-09-18,"Mato Grosso do Sul",63466,1162,188,1.83,27.78986,41.81,159,2283.7826,14,649,187,0.63,0.93,0.7,0.43
2020-09-18,"Mato Grosso",112200,3248,182,2.89,34.84466,93.21,159,3220.0056,22,1495,180,1.18,1,1.25,1.19
2020-09-18,"Pará",220205,6451,184,2.93,86.02865,74.99,161,2559.6705,13,985,177,1.29,0.76,2.45,2.37
2020-09-18,"Paraíba",115966,2684,184,2.31,40.18127,66.8,164,2886.071,14,607,178,0.78,1.27,1.29,0.99
2020-09-18,"Pernambuco",140235,7971,190,5.68,95.57071,83.4,168,1467.3429,17,910,186,1.2,0.81,1.56,2.93
2020-09-18,"Piauí",90061,2025,183,2.25,32.73227,61.87,173,2751.4438,13,618,183,0.8,2.6,1,0.74
2020-09-18,"Paraná",161922,4067,190,2.51,114.33957,35.57,166,1416.1502,49,2123,186,0.86,1.04,1.8,1.5
2020-09-18,"Rio de Janeiro",249798,17575,197,7.04,172.64943,101.8,172,1446.851,122,2955,189,4.47,1.1,2.77,6.46
2020-09-18,"Rio Grande do Norte",67193,2356,190,3.51,35.06853,67.18,169,1916.0484,7,309,183,0.93,0.88,0.75,0.87
2020-09-18,"Rondônia",62495,1294,182,2.07,17.77225,72.81,163,3516.4371,5,337,182,0.63,0.42,0.69,0.48
2020-09-18,"Roraima",48088,613,181,1.27,6.05761,101.2,169,7938.4444,0,396,182,1.35,0,0.53,0.23
2020-09-18,"Rio Grande do Sul",170749,4318,192,2.53,113.77239,37.95,163,1500.7947,50,2968,185,0.87,0.96,1.9,1.59
2020-09-18,"Santa Catarina",204166,2627,190,1.29,71.64788,36.67,168,2849.5749,18,1232,185,0.98,1.12,2.27,0.97
2020-09-18,"Sergipe",75664,1972,188,2.61,22.98696,85.79,168,3291.6053,4,104,187,0.48,1.33,0.84,0.73
2020-09-18,"São Paulo",924532,33678,206,3.64,459.19049,73.34,177,2013.3954,206,7711,191,1.04,0.94,10.27,12.39
2020-09-18,"Tocantins",63167,866,184,1.37,15.72866,55.06,152,4016.0446,16,669,182,0.82,1.6,0.7,0.32
2020-09-18,"Brasil",4501587,135945,206,3.02,NA,NA,NA,NA,828,39731,NA,1.09,0.95,50,50
2020-09-19,"Acre",27061,648,186,2.39,8.81935,73.47,167,3068.3667,1,119,187,0.53,1,0.3,0.24
2020-09-19,"Alagoas",83950,2014,195,2.4,33.37357,60.35,160,2515.4636,6,652,185,2.48,1,0.93,0.74
2020-09-19,"Amazonas",131573,3956,190,3.01,41.44597,95.45,170,3174.5668,6,1214,184,1.41,0.32,1.45,1.45
2020-09-19,"Amapá",46738,691,183,1.48,8.45731,81.7,169,5526.3435,1,137,184,0.6,0.5,0.52,0.25
2020-09-19,"Bahia",294210,6221,197,2.11,148.73064,41.83,165,1978.1398,40,2191,186,0.93,0.82,3.25,2.28
2020-09-19,"Ceará",233600,8801,187,3.77,91.32078,96.37,171,2558.0158,6,650,187,0.45,0.43,2.58,3.22
2020-09-19,"Distrito Federal",183096,3048,196,1.66,30.15268,101.09,172,6072.2961,11,1177,190,1.09,0.73,2.02,1.12
2020-09-19,"Espírito Santo",123720,3408,197,2.75,40.1865,84.8,170,3078.6458,4,447,186,0.56,0.8,1.37,1.25
2020-09-19,"Goiás",183481,4142,191,2.26,70.18354,59.02,163,2614.3024,22,927,188,0.22,0.35,2.02,1.52
2020-09-19,"Maranhão",167333,3643,183,2.18,70.75181,51.49,166,2365.0702,11,753,181,0.7,1.1,1.85,1.33
2020-09-19,"Minas Gerais",268009,6656,195,2.48,211.68791,31.44,160,1266.0572,82,2824,185,0.89,1.11,2.96,2.44
2020-09-19,"Mato Grosso do Sul",63848,1172,189,1.84,27.78986,42.17,160,2297.5287,10,382,188,0.59,0.71,0.7,0.43
2020-09-19,"Mato Grosso",112817,3262,183,2.89,34.84466,93.62,160,3237.7128,14,617,181,0.41,0.64,1.24,1.19
2020-09-19,"Pará",220519,6460,185,2.93,86.02865,75.09,162,2563.3205,9,314,178,0.32,0.69,2.43,2.36
2020-09-19,"Paraíba",116588,2695,185,2.31,40.18127,67.07,165,2901.5509,11,622,179,1.02,0.79,1.29,0.99
2020-09-19,"Pernambuco",141042,8004,191,5.67,95.57071,83.75,169,1475.7869,33,807,187,0.89,1.94,1.56,2.93
2020-09-19,"Piauí",90370,2037,184,2.25,32.73227,62.23,174,2760.884,12,309,184,0.5,0.92,1,0.75
2020-09-19,"Paraná",163479,4093,191,2.5,114.33957,35.8,167,1429.7675,26,1557,187,0.73,0.53,1.8,1.5
2020-09-19,"Rio de Janeiro",251261,17634,198,7.02,172.64943,102.14,173,1455.3248,59,1463,190,0.5,0.48,2.77,6.45
2020-09-19,"Rio Grande do Norte",67193,2356,191,3.51,35.06853,67.18,170,1916.0484,0,0,184,0,0,0.74,0.86
2020-09-19,"Rondônia",62697,1297,183,2.07,17.77225,72.98,164,3527.8032,3,202,183,0.6,0.6,0.69,0.47
2020-09-19,"Roraima",48302,613,182,1.27,6.05761,101.2,170,7973.7718,0,214,183,0.54,0,0.53,0.22
2020-09-19,"Rio Grande do Sul",174140,4371,193,2.51,113.77239,38.42,164,1530.5998,53,3391,186,1.14,1.06,1.92,1.6
2020-09-19,"Santa Catarina",205250,2635,191,1.28,71.64788,36.78,169,2864.7044,8,1084,186,0.88,0.44,2.26,0.96
2020-09-19,"Sergipe",75772,1976,189,2.61,22.98696,85.96,169,3296.3036,4,108,188,1.04,1,0.84,0.72
2020-09-19,"São Paulo",931673,33927,207,3.64,459.19049,73.88,178,2028.9466,249,7141,192,0.93,1.21,10.28,12.42
2020-09-19,"Tocantins",63423,866,185,1.37,15.72866,55.06,153,4032.3206,0,256,183,0.38,0,0.7,0.32
2020-09-19,"Brasil",4531145,136626,207,3.02,NA,NA,NA,NA,681,29558,NA,0.74,0.82,50,50
2020-09-20,"Acre",27079,649,187,2.4,8.81935,73.59,168,3070.4077,1,18,188,0.15,1,0.3,0.24
2020-09-20,"Alagoas",84508,2019,196,2.39,33.37357,60.5,161,2532.1834,5,558,186,0.86,0.83,0.93,0.74
2020-09-20,"Amazonas",131757,3959,191,3,41.44597,95.52,171,3179.0063,3,184,185,0.15,0.5,1.45,1.45
2020-09-20,"Amapá",46863,691,184,1.47,8.45731,81.7,170,5541.1236,0,125,185,0.91,0,0.52,0.25
2020-09-20,"Bahia",295303,6265,198,2.12,148.73064,42.12,166,1985.4887,44,1093,187,0.5,1.1,3.25,2.29
2020-09-20,"Ceará",233891,8815,188,3.77,91.32078,96.53,172,2561.2024,14,291,188,0.45,2.33,2.57,3.22
2020-09-20,"Distrito Federal",183749,3062,197,1.67,30.15268,101.55,173,6093.9525,14,653,191,0.55,1.27,2.02,1.12
2020-09-20,"Espírito Santo",124291,3422,198,2.75,40.1865,85.15,171,3092.8546,14,571,187,1.28,3.5,1.37,1.25
2020-09-20,"Goiás",184021,4158,192,2.26,70.18354,59.24,164,2621.9966,16,540,189,0.58,0.73,2.02,1.52
2020-09-20,"Maranhão",167657,3653,184,2.18,70.75181,51.63,167,2369.6496,10,324,182,0.43,0.91,1.84,1.33
2020-09-20,"Minas Gerais",270053,6714,196,2.49,211.68791,31.72,161,1275.7129,58,2044,186,0.72,0.71,2.97,2.45
2020-09-20,"Mato Grosso do Sul",64033,1179,190,1.84,27.78986,42.43,161,2304.1858,7,185,189,0.48,0.7,0.7,0.43
2020-09-20,"Mato Grosso",113186,3279,184,2.9,34.84466,94.1,161,3248.3026,17,369,182,0.6,1.21,1.24,1.2
2020-09-20,"Pará",220775,6468,186,2.93,86.02865,75.18,163,2566.2962,8,256,179,0.82,0.89,2.43,2.36
2020-09-20,"Paraíba",116736,2707,186,2.32,40.18127,67.37,166,2905.2342,12,148,180,0.24,1.09,1.28,0.99
2020-09-20,"Pernambuco",141517,8016,192,5.66,95.57071,83.88,170,1480.757,12,475,188,0.59,0.36,1.56,2.93
2020-09-20,"Piauí",90617,2038,185,2.25,32.73227,62.26,175,2768.4301,1,247,185,0.8,0.08,1,0.74
2020-09-20,"Paraná",164888,4110,192,2.49,114.33957,35.95,168,1442.0904,17,1409,188,0.9,0.65,1.81,1.5
2020-09-20,"Rio de Janeiro",251909,17677,199,7.02,172.64943,102.39,174,1459.0781,43,648,191,0.44,0.73,2.77,6.45
2020-09-20,"Rio Grande do Norte",67447,2360,192,3.5,35.06853,67.3,171,1923.2913,4,254,185,0,0,0.74,0.86
2020-09-20,"Rondônia",62863,1300,184,2.07,17.77225,73.15,165,3537.1436,3,166,184,0.82,1,0.69,0.47
2020-09-20,"Roraima",48330,613,183,1.27,6.05761,101.2,171,7978.3941,0,28,184,0.13,0,0.53,0.22
2020-09-20,"Rio Grande do Sul",174777,4384,194,2.51,113.77239,38.53,165,1536.1987,13,637,187,0.19,0.25,1.92,1.6
2020-09-20,"Santa Catarina",205620,2639,192,1.28,71.64788,36.83,170,2869.8686,4,370,187,0.34,0.5,2.26,0.96
2020-09-20,"Sergipe",75873,1981,190,2.61,22.98696,86.18,170,3300.6974,5,101,189,0.94,1.25,0.83,0.72
2020-09-20,"São Paulo",935300,33952,208,3.63,459.19049,73.94,179,2036.8453,25,3627,193,0.51,0.1,10.29,12.39
2020-09-20,"Tocantins",63544,867,186,1.36,15.72866,55.12,154,4040.0136,1,121,184,0.47,0,0.7,0.32
2020-09-20,"Brasil",4546587,136977,208,3.01,NA,NA,NA,NA,351,15442,NA,0.52,0.52,50,50
2020-09-21,"Acre",27106,649,188,2.39,8.81935,73.59,169,3073.4691,0,27,189,1.5,0,0.3,0.24
2020-09-21,"Alagoas",84720,2024,197,2.39,33.37357,60.65,162,2538.5357,5,212,187,0.38,1,0.93,0.74
2020-09-21,"Amazonas",131920,3964,192,3,41.44597,95.64,172,3182.9391,5,163,186,0.89,1.67,1.45,1.44
2020-09-21,"Amapá",46946,693,185,1.48,8.45731,81.94,171,5550.9376,2,83,186,0.66,0,0.51,0.25
2020-09-21,"Bahia",295996,6313,199,2.13,148.73064,42.45,167,1990.1481,48,693,188,0.63,1.09,3.24,2.3
2020-09-21,"Ceará",234120,8834,189,3.77,91.32078,96.74,173,2563.71,19,229,189,0.79,1.36,2.56,3.21
2020-09-21,"Distrito Federal",184555,3097,198,1.68,30.15268,102.71,174,6120.6831,35,806,192,1.23,2.5,2.02,1.13
2020-09-21,"Espírito Santo",125185,3432,199,2.74,40.1865,85.4,172,3115.1008,10,894,188,1.57,0.71,1.37,1.25
2020-09-21,"Goiás",186596,4216,193,2.26,70.18354,60.07,165,2658.6861,58,2575,190,4.77,3.62,2.04,1.53
2020-09-21,"Maranhão",167948,3664,185,2.18,70.75181,51.79,168,2373.7626,11,291,183,0.9,1.1,1.84,1.33
2020-09-21,"Minas Gerais",271194,6727,197,2.48,211.68791,31.78,162,1281.1029,13,1141,187,0.56,0.22,2.97,2.45
2020-09-21,"Mato Grosso do Sul",64959,1191,191,1.83,27.78986,42.86,162,2337.5073,12,926,190,5.01,1.71,0.71,0.43
2020-09-21,"Mato Grosso",114930,3297,185,2.87,34.84466,94.62,162,3298.3533,18,1744,183,4.73,1.06,1.26,1.2
2020-09-21,"Pará",221639,6477,187,2.92,86.02865,75.29,164,2576.3394,9,864,180,3.38,1.12,2.43,2.36
2020-09-21,"Paraíba",116879,2719,187,2.33,40.18127,67.67,167,2908.7931,12,143,181,0.97,1,1.28,0.99
2020-09-21,"Pernambuco",141777,8025,193,5.66,95.57071,83.97,171,1483.4775,9,260,189,0.55,0.75,1.55,2.92
2020-09-21,"Piauí",91355,2051,186,2.25,32.73227,62.66,176,2790.9766,13,738,186,2.99,13,1,0.75
2020-09-21,"Paraná",165494,4146,193,2.51,114.33957,36.26,169,1447.3904,36,606,189,0.43,2.12,1.81,1.51
2020-09-21,"Rio de Janeiro",252046,17727,200,7.03,172.64943,102.68,175,1459.8716,50,137,192,0.21,1.16,2.76,6.45
2020-09-21,"Rio Grande do Norte",67689,2363,193,3.49,35.06853,67.38,172,1930.1921,3,242,186,0.95,0.75,0.74,0.86
2020-09-21,"Rondônia",63267,1305,185,2.06,17.77225,73.43,166,3559.8756,5,404,185,2.43,1.67,0.69,0.47
2020-09-21,"Roraima",48542,616,184,1.27,6.05761,101.69,172,8013.3914,3,212,185,7.57,0,0.53,0.22
2020-09-21,"Rio Grande do Sul",175349,4409,195,2.51,113.77239,38.75,166,1541.2263,25,572,188,0.9,1.92,1.92,1.6
2020-09-21,"Santa Catarina",206332,2656,193,1.29,71.64788,37.07,171,2879.8061,17,712,188,1.92,4.25,2.26,0.97
2020-09-21,"Sergipe",76073,1987,191,2.61,22.98696,86.44,171,3309.398,6,200,190,1.98,1.2,0.83,0.72
2020-09-21,"São Paulo",937332,33984,209,3.63,459.19049,74.01,180,2041.2705,32,2032,194,0.56,1.28,10.27,12.36
2020-09-21,"Tocantins",64273,877,187,1.36,15.72866,55.76,155,4086.3621,10,729,185,6.02,10,0.7,0.32
2020-09-21,"Brasil",4564222,137443,209,3.01,NA,NA,NA,NA,466,17635,NA,1.14,1.33,50,50
2020-09-22,"Acre",27246,651,189,2.39,8.81935,73.81,170,3089.3433,2,140,190,5.19,0,0.3,0.24
2020-09-22,"Alagoas",85008,2029,198,2.39,33.37357,60.8,163,2547.1653,5,288,188,1.36,1,0.92,0.73
2020-09-22,"Amazonas",132687,3967,193,2.99,41.44597,95.71,173,3201.4452,3,767,187,4.71,0.6,1.44,1.43
2020-09-22,"Amapá",47135,695,186,1.47,8.45731,82.18,172,5573.2851,2,189,187,2.28,1,0.51,0.25
2020-09-22,"Bahia",297805,6359,200,2.14,148.73064,42.76,168,2002.311,46,1809,189,2.61,0.96,3.24,2.3
2020-09-22,"Ceará",235222,8850,190,3.76,91.32078,96.91,174,2575.7774,16,1102,190,4.81,0.84,2.56,3.2
2020-09-22,"Distrito Federal",185349,3131,199,1.69,30.15268,103.84,175,6147.0158,34,794,193,0.99,0.97,2.02,1.13
2020-09-22,"Espírito Santo",125871,3444,200,2.74,40.1865,85.7,173,3132.1713,12,686,189,0.77,1.2,1.37,1.25
2020-09-22,"Goiás",190362,4250,194,2.23,70.18354,60.56,166,2712.3454,34,3766,191,1.46,0.59,2.07,1.54
2020-09-22,"Maranhão",168913,3674,186,2.18,70.75181,51.93,169,2387.4018,10,965,184,3.32,0.91,1.84,1.33
2020-09-22,"Minas Gerais",273233,6764,198,2.48,211.68791,31.95,163,1290.735,37,2039,188,1.79,2.85,2.97,2.45
2020-09-22,"Mato Grosso do Sul",65611,1204,192,1.84,27.78986,43.33,163,2360.9691,13,652,191,0.7,1.08,0.71,0.44
2020-09-22,"Mato Grosso",116000,3318,186,2.86,34.84466,95.22,163,3329.061,21,1070,184,0.61,1.17,1.26,1.2
2020-09-22,"Pará",223021,6489,188,2.91,86.02865,75.43,165,2592.4038,12,1382,181,1.6,1.33,2.42,2.35
2020-09-22,"Paraíba",117495,2729,188,2.32,40.18127,67.92,168,2924.1236,10,616,182,4.31,0.83,1.28,0.99
2020-09-22,"Pernambuco",142488,8055,194,5.65,95.57071,84.28,172,1490.917,30,711,190,2.73,3.33,1.55,2.91
2020-09-22,"Piauí",92030,2061,187,2.24,32.73227,62.97,177,2811.5985,10,675,187,0.91,0.77,1,0.75
2020-09-22,"Paraná",167678,4185,194,2.5,114.33957,36.6,170,1466.4914,39,2184,190,3.6,1.08,1.82,1.51
2020-09-22,"Rio de Janeiro",253756,17798,201,7.01,172.64943,103.09,176,1469.7761,71,1710,193,12.48,1.42,2.76,6.44
2020-09-22,"Rio Grande do Norte",68000,2364,194,3.48,35.06853,67.41,173,1939.0605,1,311,187,1.29,0.33,0.74,0.86
2020-09-22,"Rondônia",63781,1312,186,2.06,17.77225,73.82,167,3588.7971,7,514,186,1.27,1.4,0.69,0.47
2020-09-22,"Roraima",48919,616,185,1.26,6.05761,101.69,173,8075.6272,0,377,186,1.78,0,0.53,0.22
2020-09-22,"Rio Grande do Sul",177485,4472,196,2.52,113.77239,39.31,167,1560.0006,63,2136,189,3.73,2.52,1.93,1.62
2020-09-22,"Santa Catarina",207692,2671,194,1.29,71.64788,37.28,172,2898.7878,15,1360,189,1.91,0.88,2.26,0.97
2020-09-22,"Sergipe",76193,1993,192,2.62,22.98696,86.7,172,3314.6184,6,120,191,0.6,1,0.83,0.72
2020-09-22,"São Paulo",945422,34266,210,3.62,459.19049,74.62,181,2058.8885,282,8090,195,3.98,8.81,10.28,12.39
2020-09-22,"Tocantins",64787,890,188,1.37,15.72866,56.58,156,4119.0413,13,514,186,0.71,1.3,0.7,0.32
2020-09-22,"Brasil",4599189,138237,210,3.01,NA,NA,NA,NA,794,34967,NA,1.98,1.7,50,50
2020-09-23,"Acre",27397,652,190,2.38,8.81935,73.93,171,3106.4648,1,151,191,1.08,0.5,0.3,0.23
2020-09-23,"Alagoas",85559,2034,199,2.38,33.37357,60.95,164,2563.6754,5,551,189,1.91,1,0.92,0.73
2020-09-23,"Amazonas",133413,3984,194,2.99,41.44597,96.13,174,3218.9619,17,726,188,0.95,5.67,1.44,1.43
2020-09-23,"Amapá",47364,697,187,1.47,8.45731,82.41,173,5600.3623,2,229,188,1.21,1,0.51,0.25
2020-09-23,"Bahia",299415,6408,201,2.14,148.73064,43.08,169,2013.136,49,1610,190,0.89,1.07,3.23,2.3
2020-09-23,"Ceará",236591,8876,191,3.75,91.32078,97.2,175,2590.7685,26,1369,191,1.24,1.62,2.55,3.19
2020-09-23,"Distrito Federal",186054,3148,200,1.69,30.15268,104.4,176,6170.3968,17,705,194,0.89,0.5,2.01,1.13
2020-09-23,"Espírito Santo",126606,3452,201,2.73,40.1865,85.9,174,3150.461,8,735,190,1.07,0.67,1.37,1.24
2020-09-23,"Goiás",193827,4307,195,2.22,70.18354,61.37,167,2761.7159,57,3465,192,0.92,1.68,2.09,1.55
2020-09-23,"Maranhão",169690,3683,187,2.17,70.75181,52.06,170,2398.3839,9,777,185,0.81,0.9,1.83,1.32
2020-09-23,"Minas Gerais",276314,6897,199,2.5,211.68791,32.58,164,1305.2895,133,3081,189,1.51,3.59,2.98,2.48
2020-09-23,"Mato Grosso do Sul",66426,1217,193,1.83,27.78986,43.79,164,2390.2963,13,815,192,1.25,1,0.72,0.44
2020-09-23,"Mato Grosso",117299,3336,187,2.84,34.84466,95.74,164,3366.3408,18,1299,185,1.21,0.86,1.27,1.2
2020-09-23,"Pará",224302,6502,189,2.9,86.02865,75.58,166,2607.2942,13,1281,182,0.93,1.08,2.42,2.34
2020-09-23,"Paraíba",118048,2741,189,2.32,40.18127,68.22,169,2937.8862,12,553,183,0.9,1.2,1.27,0.98
2020-09-23,"Pernambuco",143165,8085,195,5.65,95.57071,84.6,173,1498.0008,30,677,191,0.95,1,1.55,2.9
2020-09-23,"Piauí",92801,2073,188,2.23,32.73227,63.33,178,2835.1532,12,771,188,1.14,1.2,1,0.74
2020-09-23,"Paraná",168923,4244,195,2.51,114.33957,37.12,171,1477.3801,59,1245,191,0.57,1.51,1.82,1.52
2020-09-23,"Rio de Janeiro",254885,17911,202,7.03,172.64943,103.74,177,1476.3153,113,1129,194,0.66,1.59,2.75,6.43
2020-09-23,"Rio Grande do Norte",68298,2374,195,3.48,35.06853,67.7,174,1947.5581,10,298,188,0.96,10,0.74,0.85
2020-09-23,"Rondônia",64306,1320,187,2.05,17.77225,74.27,168,3618.3376,8,525,187,1.02,1.14,0.69,0.47
2020-09-23,"Roraima",49216,635,186,1.29,6.05761,104.83,174,8124.6564,19,297,187,0.79,0,0.53,0.23
2020-09-23,"Rio Grande do Sul",179436,4515,197,2.52,113.77239,39.68,168,1577.1489,43,1951,190,0.91,0.68,1.94,1.62
2020-09-23,"Santa Catarina",208900,2686,195,1.29,71.64788,37.49,173,2915.648,15,1208,190,0.89,1,2.26,0.97
2020-09-23,"Sergipe",76353,1999,193,2.62,22.98696,86.96,173,3321.5788,6,160,192,1.33,1,0.82,0.72
2020-09-23,"São Paulo",951973,34492,211,3.62,459.19049,75.11,182,2073.1549,226,6551,196,0.81,0.8,10.28,12.39
2020-09-23,"Tocantins",65354,901,189,1.38,15.72866,57.28,157,4155.0901,11,567,187,1.1,0.85,0.71,0.32
2020-09-23,"Brasil",4631915,139169,211,3,NA,NA,NA,NA,932,32726,NA,0.94,1.17,50,50
2020-09-24,"Acre",27556,653,191,2.37,8.81935,74.04,172,3124.4933,1,159,192,1.05,1,0.3,0.23
2020-09-24,"Alagoas",85753,2040,200,2.38,33.37357,61.13,165,2569.4884,6,194,190,0.35,1.2,0.92,0.73
2020-09-24,"Amazonas",134289,3992,195,2.97,41.44597,96.32,175,3240.0979,8,876,189,1.21,0.47,1.44,1.43
2020-09-24,"Amapá",47516,698,188,1.47,8.45731,82.53,174,5618.3349,1,152,189,0.66,0.5,0.51,0.25
2020-09-24,"Bahia",301248,6455,202,2.14,148.73064,43.4,170,2025.4603,47,1833,191,1.14,0.96,3.23,2.31
2020-09-24,"Ceará",237147,8891,192,3.75,91.32078,97.36,176,2596.8569,15,556,192,0.41,0.58,2.54,3.18
2020-09-24,"Distrito Federal",186945,3164,201,1.69,30.15268,104.93,177,6199.9464,16,891,195,1.26,0.94,2,1.13
2020-09-24,"Espírito Santo",127368,3459,202,2.72,40.1865,86.07,175,3169.4226,7,762,191,1.04,0.88,1.37,1.24
2020-09-24,"Goiás",196862,4390,196,2.23,70.18354,62.55,168,2804.9597,83,3035,193,0.88,1.46,2.11,1.57
2020-09-24,"Maranhão",170186,3693,188,2.17,70.75181,52.2,171,2405.3943,10,496,186,0.64,1.11,1.82,1.32
2020-09-24,"Minas Gerais",278901,6983,200,2.5,211.68791,32.99,165,1317.5103,86,2587,190,0.84,0.65,2.99,2.49
2020-09-24,"Mato Grosso do Sul",67196,1234,194,1.84,27.78986,44.4,165,2418.0043,17,770,193,0.94,1.31,0.72,0.44
2020-09-24,"Mato Grosso",118548,3349,188,2.83,34.84466,96.11,165,3402.1856,13,1249,186,0.96,0.72,1.27,1.2
2020-09-24,"Pará",225624,6514,190,2.89,86.02865,75.72,167,2622.6612,12,1322,183,1.03,0.92,2.42,2.33
2020-09-24,"Paraíba",118567,2762,190,2.33,40.18127,68.74,170,2950.8027,21,519,184,0.94,1.75,1.27,0.99
2020-09-24,"Pernambuco",143703,8110,196,5.64,95.57071,84.86,174,1503.6301,25,538,192,0.79,0.83,1.54,2.9
2020-09-24,"Piauí",93399,2085,189,2.23,32.73227,63.7,179,2853.4226,12,598,189,0.78,1,1,0.74
2020-09-24,"Paraná",170508,4280,196,2.51,114.33957,37.43,172,1491.2423,36,1585,192,1.27,0.61,1.83,1.53
2020-09-24,"Rio de Janeiro",257985,18037,203,6.99,172.64943,104.47,178,1494.2708,126,3100,195,2.75,1.12,2.77,6.44
2020-09-24,"Rio Grande do Norte",68572,2376,196,3.46,35.06853,67.75,175,1955.3714,2,274,189,0.92,0.2,0.74,0.85
2020-09-24,"Rondônia",64481,1323,188,2.05,17.77225,74.44,169,3628.1844,3,175,188,0.33,0.38,0.69,0.47
2020-09-24,"Roraima",49474,637,187,1.29,6.05761,105.16,175,8167.2475,2,258,188,0.87,0.11,0.53,0.23
2020-09-24,"Rio Grande do Sul",181217,4544,198,2.51,113.77239,39.94,169,1592.803,29,1781,191,0.91,0.67,1.94,1.62
2020-09-24,"Santa Catarina",210048,2704,196,1.29,71.64788,37.74,174,2931.6708,18,1148,191,0.95,1.2,2.25,0.97
2020-09-24,"Sergipe",76603,2004,194,2.62,22.98696,87.18,174,3332.4546,5,250,193,1.56,0.83,0.82,0.72
2020-09-24,"São Paulo",958240,34677,212,3.62,459.19049,75.52,183,2086.8028,185,6267,197,0.96,0.82,10.27,12.39
2020-09-24,"Tocantins",65994,910,190,1.38,15.72866,57.86,158,4195.7802,9,640,188,1.13,0.82,0.71,0.33
